word,category
देवगन,neither
जाले,nepali-only
थोपना,neither
सबपे,neither
हिल,nepali-only
रवे,neither
गुदगुदाता,neither
जरूरत,neither
खलनायक,nepali-only
चैक,neither
नक्षत्र,nepali-only
तम्बाकू,neither
भ्रमण,nepali-only
प्रोपफेसर,neither
विज्ञान,nepali-only
मॉर्टगेज,neither
फ़िशर,neither
निबंध्,neither
स्पेसही,neither
त्यागना,neither
नाईन,neither
प्राइमरी,nepali-only
गीतकार,nepali-only
ॐकार,neither
रुद्रः,neither
अदिति,nepali-only
बड़ी-बड़ी,neither
जनन-क्षमता,neither
खोलना,neither
चन्द्रबाबू,neither
दिनकर,neither
महिष्मती,neither
इंतज़ार,neither
काग़ज़,neither
मैक्ग्रेगर,neither
२०१५,numeral/punctuation
सीरियल,neither
ऑक्साइड,neither
मंजुल,neither
बेइज्जत,nepali-only
लक्ष्ण,neither
दूसरासोमवार,neither
रथ,nepali-only
रिस्क,neither
कोटे,nepali-only
निर्मुक्त,nepali-only
०,numeral/punctuation
सर्वप्रथम,nepali-only
पगली,nepali-only
तो,neither
सिफारिशें,neither
टच,neither
फेवरेट,neither
अंशों,neither
एजेंसियों,neither
आय,nepali-only
भट्टाचार्य,nepali-only
मात्रकों,neither
षष्ठी,neither
फौजी,nepali-only
धृतराष्ट्र,neither
सिवनी,neither
अजीज,neither
अछूती,neither
प्रसंन्न-चित्त,neither
बांकुरों,neither
भीख,nepali-only
शक्तिओ,neither
खड़ी,neither
मोड़कर,neither
भदर,neither
गाए,neither
बेमानी,neither
ट्रैक्टर-ट्राली,neither
प्रचालक,nepali-only
शूटिंग,neither
ज़िन्दगी।,neither
किशोर,nepali-only
कॉल,neither
द्वैत,nepali-only
समतुल,neither
डायरेक्टर,neither
वॉल्टर,neither
नही।,neither
समूचा,neither
पाऊंगा।,neither
मेलोडी,neither
प्रत्यायोजित,nepali-only
भागलपुर,neither
राजामौली,neither
होरिजोंटे,neither
प्रशांत,neither
व्यंजन,neither
खाना-पीना,neither
सामंजस्य,neither
सीआरपीएफ,neither
मकोड़ों,neither
पिछड़े,neither
बादल,nepali-only
धरोहर,nepali-only
इरादा,nepali-only
बिखरना,neither
फांसी,neither
लगेः,neither
कार्यभार,nepali-only
स्टानफोर्ड,neither
दरभंगा,neither
खोंमचे,neither
करूंगी,neither
विशेषताएं,neither
उपचारों,neither
चबाते,neither
असंगठित,neither
कोस,nepali-only
बच्ची,nepali-only
श्रद्धांजली,neither
सकने,neither
बड़कू,neither
एप,neither
सार्त्र,neither
पछताओ,neither
उपनगर,neither
बांज,neither
नेताओं,neither
सकेगा।,neither
डालीगंज,neither
सुझाया,neither
हिन्द,neither
सृजित,nepali-only
बेबुनियाद,neither
कुंवर,neither
घाटी,nepali-only
अभ्यर्थी,nepali-only
अक्षांशीय,neither
दर्शाते,neither
कार्यालय,nepali-only
पार्श्वगायक,neither
खतम,nepali-only
डाकण,neither
मनमानी,nepali-only
करीबी,neither
ध्रुव,nepali-only
दीवान,neither
खोकर,neither
सूप,neither
रोमांच,neither
इस्लाम,nepali-only
जेल,nepali-only
तिलमिलाई,neither
गाँव-के-गाँव,neither
चाहता।,neither
संस्कृति,nepali-only
ताजिकिस्तान,neither
फएलुन।,neither
माद्ध्यम,neither
लाहौर,neither
ही।,neither
गीतरूप,neither
मूँगा,neither
समझा,neither
हटा,neither
चीज़ों,neither
आईडी,neither
ब,neither
वैश्विक,neither
कम्फर्टेबल,neither
फोरलेन,neither
साहसिक,neither
फलों,neither
छिछली,neither
संशोधन,nepali-only
पीआरपी,neither
पांडे,neither
सर्वे,nepali-only
गगनताल,neither
जगमगाती,neither
ऐटिट्यूड,neither
पत्रिकाओं,neither
कुछ।,neither
उपचार,nepali-only
सुच्चा,neither
निदान,nepali-only
टुकड़े,neither
उत्तार,neither
चाहते।,neither
लम्हा,neither
जातीं,neither
मकान,neither
विभागाध्यक्ष,nepali-only
चेले,neither
संलग्नचक्र,neither
अघोर,nepali-only
विचलित,nepali-only
थोर,nepali-only
विभूषितम,neither
अनन्य,nepali-only
लोकसंस्कृति,neither
ग्वालासागर,neither
लब,neither
बर्बर,nepali-only
बैठीं,neither
साम्राज्य,nepali-only
सुवन,neither
फायदा,neither
मृतका,neither
५-६,numeral/punctuation
इसके,neither
रोगों,neither
हीरों,neither
घुसा,nepali-only
देवता,nepali-only
किस,neither
डगमगाता,neither
स्टेडियम,nepali-only
स्कंध,neither
आंसू,neither
जीआरपी,neither
फैलता,neither
प्वाइंट,neither
वेयर,neither
चुनो,neither
प्रोटेक्ट,neither
फिदा,neither
सफाई,neither
धिसने,neither
हीं,neither
उलझाव,neither
बुद्धों,neither
कैंडिडेट,neither
बदती,neither
राल,nepali-only
कुरसी,neither
मस्जिद,nepali-only
ख़त,neither
मारा।,neither
कलामुद्दीन,neither
हार,nepali-only
वर्डप्रेस,neither
धरना,neither
खर्चे,neither
जिम्मेबार,neither
सीमित,nepali-only
बनाम,neither
कंफ़र्ट,neither
भाष्य,nepali-only
डिस्को,neither
भौंकने,neither
